EVENT_ID,EVENT_YEAR,EVENT_DATE,EVENT_COUNTRY,EVENT_REGION,EVENT_CITY,ATTACK_SUCCESS_FLG,ATTACK_SUICIDE_FLG,TARGET_1_TYPE,TARGET_1_SUBTYPE,TARGET_1_GROUP_NAME,TARGET_1_NAME,TARGET_1_NATIONALITY,TARGET_2_TYPE,TARGET_2_SUBTYPE,TARGET_2_GROUP_NAME,TARGET_2_NAME,TARGET_2_NATIONALITY,TARGET_3_TYPE,TARGET_3_SUBTYPE,TARGET_3_GROUP_NAME,TARGET_3_NAME,TARGET_3_NATIONALITY,PERP_1_GROUP_NAME,PERP_1_SUBGROUP_NAME,PERP_2_GROUP_NAME,PERP_2_SUBGROUP_NAME,PERP_3_GROUP_NAME,PERP_3_SUBGROUP_NAME,PERP_TOTAL,PERP_TOTAL_GROUP,PERP_CUSTODY_TOTAL,PERP_CUSTODY_TOTAL_GROUP,PERP_CLAIMED_RESPONSIBILITY_FLG,PERP_CLAIM_MODE,WEAPON_1_TYPE,WEAPON_1_SUBTYPE,WEAPON_2_TYPE,WEAPON_2_SUBTYPE,WEAPON_3_TYPE,WEAPON_3_SUBTYPE,WEAPON_4_TYPE,WEAPON_4_SUBTYPE,WEAPON_DETAIL,KILLED_TOTAL,KILLED_TOTAL_GROUP,KILLED_US_TOTAL,KILLED_US_TOTAL_GROUP,KILLED_PERP_TOTAL,KILLED_PERP_TOTAL_GROUP,WOUNDED_TOTAL,WOUNDED_TOTAL_GROUP,WOUNDED_US_TOTAL,WOUNDED_US_TOTAL_GROUP,WOUNDED_PERP_TOTAL,WOUNDED_PERP_TOTAL_GROUP,PROPERTY_DAMAGE_RANGE,PROPERTY_DAMAGE_VALUE,PROPERTY_DAMAGE_DETAIL,HOSTAGE_FLG,HOSTAGE_TOTAL,HOSTAGE_TOTAL_GROUP,HOSTAGE_US_TOTAL,HOSTAGE_US_TOTAL_GROUP,HOSTAGE_RELEASED_TOTAL,HOSTAGE_RELEASED_TOTAL_GROUP,HOSTAGE_OUTCOME_DETAIL,DIVERSION_DESTINATION_COUNTRY,RESOLUTION_DESTINATION_COUNTRY,RANSOM_FLG,RANSOM_DEMANDED,RANSOM_DEMANDED_US,RANSOM_PAID,RANSOM_PAID_US,PERP_COUNTRY_ATTACK_COUNTRY_DIFFERENCE_FLG,PERP_NATIONALITY_TARGET_NATIONALITY_DIFFERENCE_FLG,TARGET_NATIONALITY_ATTACK_COUNTRY_DIFFERENCE_FLG,NATIONALITY_OR_COUNTRY_DIFFERENCE_FLG,ETL_TIMESTAMP
1.99E+11,1994,00:00.0,Somalia,Sub-Saharan Africa,Mogadishu,1,0,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",NULL,UN Troops,International,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,30,30,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000A41
1.99E+11,1994,00:00.0,Somalia,Sub-Saharan Africa,Berbera,1,0,Airports & Aircraft,Aircraft (not at an airport),NULL,Airplane-Air Djibouti,Somalia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,Unknown,NULL,Somalia,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A42
1.99E+11,1994,00:00.0,Brazil,South America,Catavari,1,0,Airports & Aircraft,Aircraft (not at an airport),NULL,Brazilian Commercial Plane,Brazil,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shining Path (SL),NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,1,Personal claim,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,5,10,Hostage(s) released by perpetrators,not stated,not stated,0,NULL,NULL,NULL,NULL,1,1,0,1,0x0000000000000A43
1.99E+11,1994,00:00.0,Bangladesh,South Asia,Dhaka,1,0,Transportation,Train/Train Tracks/Trolley,Railroad,Train,Bangladesh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Muslim Militants,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A44
1.99E+11,1994,00:00.0,China,East Asia,Xiamen,0,0,Airports & Aircraft,Aircraft (not at an airport),Private Regional Airline,NULL,China,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Incendiary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Incendiary - threatened,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,China,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A45
1.99E+11,1994,00:00.0,Algeria,Middle East & North Africa,Algiers,1,0,Airports & Aircraft,Aircraft (not at an airport),Air France,Airbus 300,France,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Armed Islamic Group (GIA),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,Marseilles,Marseilles,0,NULL,NULL,NULL,NULL,0,1,1,1,0x0000000000000A46
2.00E+11,1995,00:00.0,Sudan,Sub-Saharan Africa,Khartoum,1,0,Airports & Aircraft,Aircraft (not at an airport),NULL,Aircraft,Sudan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,36,40,0,0,36,40,Hostage(s) released by perpetrators,Port Sudan,Port Sudan,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A47
2.00E+11,1995,00:00.0,Colombia,South America,El Paso,1,0,Business,NULL,Unknown,Engineer Leo Ruthing,Germany,Private Citizens & Property,Laborer (General)/Occupation Identified,Unknown,Engineer Leo Ruthing,Australia,NULL,NULL,NULL,NULL,NULL,National Liberation Army of Colombia (ELN),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,Firearm,2,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,NULL,NULL,NULL,NULL,Colombia,0,NULL,NULL,NULL,NULL,0,1,1,1,0x0000000000000A48
2.00E+11,1995,00:00.0,Ethiopia,Sub-Saharan Africa,Addis Ababa,1,0,Airports & Aircraft,Aircraft (not at an airport),Gov,Ethopian Airliner,Ethiopia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,Firearm,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,92,90,0,0,NULL,NULL,NULL,Sudan,Sudan,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A49
2.00E+11,1995,00:00.0,Myanmar,Southeast Asia,Yangon,1,0,Maritime,Civilian Maritime,NULL,Four Fwhing Travelers,Thailand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Burmese Minority Group Pirates,NULL,NULL,NULL,NULL,NULL,12,10,NULL,NULL,NULL,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,Firearm,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,Myanmar,1,194332,NULL,NULL,NULL,0,1,1,1,0x0000000000000A4A
2.00E+11,1995,00:00.0,Denmark,Western Europe,Anholt,1,0,Maritime,Civilian Maritime,unknown,ferry,Denmark,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,Firearm,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,22,20,0,0,NULL,NULL,NULL,NULL,Denmark,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A4B
2.00E+11,1995,00:00.0,Pakistan,South Asia,Karachi,1,0,Government (Diplomatic),"Diplomatic Personnel (outside of embassy, consulate)",U.S State Dept.,U.S. Consulate General Van,United States,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000A4C
2.00E+11,1995,00:00.0,Russia,Eastern Europe,Ulan-Ude,1,0,Airports & Aircraft,Aircraft (not at an airport),NULL,Sieze helicopter for ransom,Russia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,Firearm,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,5,10,0,0,NULL,NULL,NULL,NULL,Russia,1,600000,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A4D
2.00E+11,1995,00:00.0,Japan,East Asia,Hakodate,1,0,Airports & Aircraft,Aircraft (not at an airport),All Nippon Airways,Tokyo-Hakdatr,Japan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Melee,Knife or Other Sharp Object,NULL,NULL,NULL,NULL,NULL,NULL,Sharpened screwdriver,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,364,360,0,0,NULL,NULL,NULL,NULL,Japan,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A4E
2.00E+11,1995,00:00.0,Russia,Eastern Europe,Yakutsk,0,0,Airports & Aircraft,Aircraft (not at an airport),NULL,hijacked russian airliner,Russia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Russia,Russia,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A4F
2.00E+11,1995,00:00.0,Yemen,Middle East & North Africa,Sanaa,0,0,Airports & Aircraft,Aircraft (not at an airport),NULL,Ethiopian Airliner,Yemen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Explosives,Grenade,NULL,NULL,NULL,NULL,NULL,NULL,Grenade,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,Yemen,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A50
2.00E+11,1995,00:00.0,United Kingdom,Western Europe,Belfast,1,0,Transportation,Bus (excluding tourists),Unk,bus,Great Britain,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,Firearm,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,Northern Ireland,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000A51
2.00E+11,1995,00:00.0,Papua New Guinea,Australasia & Oceania,Port Moresby,1,0,Government (General),Government Building/Facility/Office,Gov't,Vehicles (4),Papua New Guinea,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Students  U of PNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Incendiary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Papua New Guinea,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A52
2.00E+11,1995,00:00.0,Germany,Western Europe,Cologne,1,0,Tourists,Tour Bus/Van,NULL,Tourist Bus,Germany,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Israeli extremists,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,1,0,3,0,NULL,NULL,0,0,NULL,NULL,NULL,1,25,30,0,0,NULL,NULL,NULL,NULL,Germany,0,NULL,NULL,NULL,NULL,1,1,0,1,0x0000000000000A53
2.00E+11,1995,00:00.0,Nicaragua,Central America & Caribbean,Managua,1,0,Airports & Aircraft,Aircraft (not at an airport),La Costena Airlines,Airplane,Nicaragua,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,NULL,NULL,NULL,NULL,Nicaragua,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A54
2.00E+11,1995,00:00.0,China,East Asia,Shanghai,0,0,Airports & Aircraft,Aircraft (not at an airport),China Eastern,Flight MU5379,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,China,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0x0000000000000A55
2.00E+11,1995,00:00.0,Afghanistan,South Asia,Kandahar,1,0,Airports & Aircraft,Aircraft (not at an airport),Trans Avia,Russian Il-76 Cargo Aircraft,Russia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Taliban,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Explosives,Unknown Explosive Type,NULL,NULL,NULL,NULL,NULL,NULL,Jet fighter,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Afghanistan,0,NULL,NULL,NULL,NULL,0,1,1,1,0x0000000000000A56
2.00E+11,1995,00:00.0,South Africa,Sub-Saharan Africa,Cape Town,0,0,Airports & Aircraft,Aircraft (not at an airport),NULL,Domestic airliner B. 727,South Africa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Incendiary,Gasoline or Alcohol,NULL,NULL,NULL,NULL,NULL,NULL,Petroleum bomb,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,Unknown,"Johannesburg, South Africa","Johannesburg, South Africa",0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A57
2.00E+11,1995,00:00.0,Sri Lanka,South Asia,Unknown,1,0,Maritime,Commercial Maritime,Gov't,"Shipping & Rehabilitation Ministry-Operated Passenger Ferry ""Irish Mona""",Sri Lanka,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,144,140,0,0,NULL,NULL,Unknown,NULL,Sri Lanka,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A58
2.00E+11,1995,00:00.0,Spain,Western Europe,Palma de Mallorca,1,0,Airports & Aircraft,Aircraft (not at an airport),Air Inter,French airplane (Airbus R-300),France,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Anti-Nuclear extremists,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Fake Weapons,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Fake explosive,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,298,300,0,0,NULL,NULL,NULL,Geneva,Geneva,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000A59
2.00E+11,1995,00:00.0,Peru,South America,Lima,1,0,Business,NULL,unk,Businessman,Peru,Private Citizens & Property,Laborer (General)/Occupation Identified,unk,Businessman,United States,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,Firearm,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,NULL,NULL,NULL,NULL,Peru,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000A5A
2.00E+11,1995,00:00.0,Peru,South America,Lima,1,0,Government (General),Politician or Political Party Movement/Meeting/Rally,Govt,Dep Minister of Industry & Tourism Garcia Diaz & son,Peru,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,NULL,NULL,NULL,NULL,Peru,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A5B
2.00E+11,1995,00:00.0,Russia,Eastern Europe,Makhachkala,1,0,Transportation,Bus (excluding tourists),NULL,Bus Hijack,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Firearms,Automatic or Semi-Automatic Rifle,NULL,NULL,NULL,NULL,NULL,NULL,Assault rifle,0,0,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,18,20,0,0,18,20,Successful Rescue,NULL,Russia,1,1500000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0x0000000000000A5C
2.00E+11,1995,00:00.0,Afghanistan,South Asia,Kandahar,1,0,Airports & Aircraft,Aircraft (not at an airport),Ariana Airline,Boeing 727,Afghanistan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Taliban,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Explosives,Unknown Explosive Type,NULL,NULL,NULL,NULL,NULL,NULL,MIG fighter,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,7,10,0,0,NULL,NULL,NULL,NULL,Afghanistan,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000A5D
2.00E+11,1995,00:00.0,South Africa,Sub-Saharan Africa,Johannesburg,0,0,Educational Institution,Other Personnel,NULL,School bus - American Int School,United States,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,Firearm,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Hostage(s) escaped (not during rescue attempt),NULL,South Africa,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000A5E
2.00E+11,1995,00:00.0,Georgia,Central Asia,Kutaisi,1,0,Transportation,Bus (excluding tourists),NULL,Abbie Transportation (Bus),Georgia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Firearms,Unknown Gun Type,Explosives,Unknown Explosive Type,NULL,NULL,NULL,NULL,Small caliber; Explosive,2,0,NULL,NULL,NULL,NULL,10,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,35,40,0,0,NULL,NULL,NULL,NULL,Georgia,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A5F
2.00E+11,1995,00:00.0,Russia,Eastern Europe,Moscow,1,0,Tourists,Tour Bus/Van,NULL,Tourist Bus,Russia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,Small caliber,1,0,NULL,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,25,30,0,0,25,30,Successful Rescue,NULL,Russia,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A60
2.00E+11,1995,00:00.0,India,South Asia,Hapatnar,1,0,Transportation,Bus (excluding tourists),Unk,Bus,India,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Al-Faran,NULL,NULL,NULL,NULL,NULL,30,30,NULL,NULL,NULL,NULL,Firearms,Automatic or Semi-Automatic Rifle,NULL,NULL,NULL,NULL,NULL,NULL,Automatic firearm,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,India,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000A61
2.00E+11,1995,00:00.0,Greece,Western Europe,Athens,1,0,Airports & Aircraft,Aircraft (not at an airport),NULL,Olympic Airways,Greece,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ethiopians,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Melee,Knife or Other Sharp Object,NULL,NULL,NULL,NULL,NULL,NULL,Knife,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,110,110,0,0,NULL,NULL,NULL,Greece,Greece,0,NULL,NULL,NULL,NULL,1,1,0,1,0x0000000000000A62
2.00E+11,1995,00:00.0,Thailand,Southeast Asia,Ban Mae La,0,0,Maritime,NULL,Unk,Boat,Thailand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Democratic Karen Buddhist Army (DKBA),NULL,NULL,NULL,NULL,NULL,20,20,NULL,NULL,NULL,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,Firearm,2,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,Unknown,NULL,Thailand,0,NULL,NULL,NULL,NULL,1,1,0,1,0x0000000000000A63
2.00E+11,1995,00:00.0,United Arab Emirates,Middle East & North Africa,Asmara,0,0,Airports & Aircraft,Aircraft (not at an airport),NULL,Airliner,Saudi Arabia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Melee,Knife or Other Sharp Object,NULL,NULL,NULL,NULL,NULL,NULL,Knife,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,United Arab Emirates,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000A64
2.00E+11,1996,00:00.0,Taiwan,East Asia,Taipei,1,0,Airports & Aircraft,Aircraft (not at an airport),TransAsia Airways,Airbus-321,Taiwan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Fake Weapons,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Fake bomb,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,194,190,0,0,NULL,NULL,NULL,NULL,Taiwan,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000A65
